,img_paths,img_labels,train_test
638,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0058_8350.jpg,12,1
640,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0087_8358.jpg,12,1
641,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0038_8689.jpg,12,1
644,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0007_8366.jpg,12,1
646,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0072_8606.jpg,12,1
647,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0051_8387.jpg,12,1
651,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0056_8455.jpg,12,1
652,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0070_8583.jpg,12,1
654,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0084_8435.jpg,12,1
656,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0073_8442.jpg,12,1
659,013.Bobolink/Bobolink_0107_10252.jpg,13,1
661,013.Bobolink/Bobolink_0104_10273.jpg,13,1
662,013.Bobolink/Bobolink_0001_9261.jpg,13,1
665,013.Bobolink/Bobolink_0102_10807.jpg,13,1
666,013.Bobolink/Bobolink_0033_10809.jpg,13,1
667,013.Bobolink/Bobolink_0094_9823.jpg,13,1
668,013.Bobolink/Bobolink_0008_9289.jpg,13,1
669,013.Bobolink/Bobolink_0099_9314.jpg,13,1
670,013.Bobolink/Bobolink_0101_9811.jpg,13,1
671,013.Bobolink/Bobolink_0050_9821.jpg,13,1
676,013.Bobolink/Bobolink_0013_9367.jpg,13,1
677,013.Bobolink/Bobolink_0065_9375.jpg,13,1
679,013.Bobolink/Bobolink_0119_10430.jpg,13,1
681,013.Bobolink/Bobolink_0052_9423.jpg,13,1
684,013.Bobolink/Bobolink_0044_9990.jpg,13,1
689,013.Bobolink/Bobolink_0092_10026.jpg,13,1
690,013.Bobolink/Bobolink_0014_11055.jpg,13,1
692,013.Bobolink/Bobolink_0019_10552.jpg,13,1
693,013.Bobolink/Bobolink_0059_10041.jpg,13,1
698,013.Bobolink/Bobolink_0002_11085.jpg,13,1
700,013.Bobolink/Bobolink_0131_9578.jpg,13,1
701,013.Bobolink/Bobolink_0064_10092.jpg,13,1
705,013.Bobolink/Bobolink_0069_9085.jpg,13,1
709,013.Bobolink/Bobolink_0133_9618.jpg,13,1
711,013.Bobolink/Bobolink_0053_10166.jpg,13,1
712,013.Bobolink/Bobolink_0124_10182.jpg,13,1
714,013.Bobolink/Bobolink_0117_10215.jpg,13,1
715,013.Bobolink/Bobolink_0032_10217.jpg,13,1
716,013.Bobolink/Bobolink_0020_9194.jpg,13,1
718,013.Bobolink/Bobolink_0047_9204.jpg,13,1
719,014.Indigo_Bunting/Indigo_Bunting_0005_13832.jpg,14,1
721,014.Indigo_Bunting/Indigo_Bunting_0002_12163.jpg,14,1
724,014.Indigo_Bunting/Indigo_Bunting_0075_12835.jpg,14,1
726,014.Indigo_Bunting/Indigo_Bunting_0028_12335.jpg,14,1
728,014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg,14,1
729,014.Indigo_Bunting/Indigo_Bunting_0017_11574.jpg,14,1
731,014.Indigo_Bunting/Indigo_Bunting_0001_12469.jpg,14,1
732,014.Indigo_Bunting/Indigo_Bunting_0066_12869.jpg,14,1
733,014.Indigo_Bunting/Indigo_Bunting_0084_11848.jpg,14,1
734,014.Indigo_Bunting/Indigo_Bunting_0049_13641.jpg,14,1
735,014.Indigo_Bunting/Indigo_Bunting_0059_11596.jpg,14,1
739,014.Indigo_Bunting/Indigo_Bunting_0080_13416.jpg,14,1
740,014.Indigo_Bunting/Indigo_Bunting_0018_11883.jpg,14,1
743,014.Indigo_Bunting/Indigo_Bunting_0056_12637.jpg,14,1
745,014.Indigo_Bunting/Indigo_Bunting_0082_11907.jpg,14,1
746,014.Indigo_Bunting/Indigo_Bunting_0004_13195.jpg,14,1
747,014.Indigo_Bunting/Indigo_Bunting_0022_12781.jpg,14,1
750,014.Indigo_Bunting/Indigo_Bunting_0076_12950.jpg,14,1
753,014.Indigo_Bunting/Indigo_Bunting_0055_13473.jpg,14,1
754,014.Indigo_Bunting/Indigo_Bunting_0041_13987.jpg,14,1
755,014.Indigo_Bunting/Indigo_Bunting_0047_12966.jpg,14,1
757,014.Indigo_Bunting/Indigo_Bunting_0034_12464.jpg,14,1
759,014.Indigo_Bunting/Indigo_Bunting_0032_12215.jpg,14,1
761,014.Indigo_Bunting/Indigo_Bunting_0026_11964.jpg,14,1
767,014.Indigo_Bunting/Indigo_Bunting_0050_11811.jpg,14,1
768,014.Indigo_Bunting/Indigo_Bunting_0039_12756.jpg,14,1
769,014.Indigo_Bunting/Indigo_Bunting_0085_11991.jpg,14,1
774,014.Indigo_Bunting/Indigo_Bunting_0006_14317.jpg,14,1
775,014.Indigo_Bunting/Indigo_Bunting_0024_13523.jpg,14,1
777,014.Indigo_Bunting/Indigo_Bunting_0003_13049.jpg,14,1
779,015.Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg,15,1
780,015.Lazuli_Bunting/Lazuli_Bunting_0074_14854.jpg,15,1
781,015.Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg,15,1
783,015.Lazuli_Bunting/Lazuli_Bunting_0034_14864.jpg,15,1
787,015.Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg,15,1
788,015.Lazuli_Bunting/Lazuli_Bunting_0004_14887.jpg,15,1
789,015.Lazuli_Bunting/Lazuli_Bunting_0080_14893.jpg,15,1
790,015.Lazuli_Bunting/Lazuli_Bunting_0027_14895.jpg,15,1
791,015.Lazuli_Bunting/Lazuli_Bunting_0041_15152.jpg,15,1
792,015.Lazuli_Bunting/Lazuli_Bunting_0061_15155.jpg,15,1
793,015.Lazuli_Bunting/Lazuli_Bunting_0009_15163.jpg,15,1
797,015.Lazuli_Bunting/Lazuli_Bunting_0010_14915.jpg,15,1
800,015.Lazuli_Bunting/Lazuli_Bunting_0095_14919.jpg,15,1
805,015.Lazuli_Bunting/Lazuli_Bunting_0067_14672.jpg,15,1
806,015.Lazuli_Bunting/Lazuli_Bunting_0008_15195.jpg,15,1
809,015.Lazuli_Bunting/Lazuli_Bunting_0015_14690.jpg,15,1
811,015.Lazuli_Bunting/Lazuli_Bunting_0045_14954.jpg,15,1
812,015.Lazuli_Bunting/Lazuli_Bunting_0107_14705.jpg,15,1
813,015.Lazuli_Bunting/Lazuli_Bunting_0081_14709.jpg,15,1
815,015.Lazuli_Bunting/Lazuli_Bunting_0054_14714.jpg,15,1
817,015.Lazuli_Bunting/Lazuli_Bunting_0086_14992.jpg,15,1
818,015.Lazuli_Bunting/Lazuli_Bunting_0046_14787.jpg,15,1
821,015.Lazuli_Bunting/Lazuli_Bunting_0105_15017.jpg,15,1
822,015.Lazuli_Bunting/Lazuli_Bunting_0031_15018.jpg,15,1
827,015.Lazuli_Bunting/Lazuli_Bunting_0055_15043.jpg,15,1
828,015.Lazuli_Bunting/Lazuli_Bunting_0082_15047.jpg,15,1
832,015.Lazuli_Bunting/Lazuli_Bunting_0014_14824.jpg,15,1
833,015.Lazuli_Bunting/Lazuli_Bunting_0039_15081.jpg,15,1
834,015.Lazuli_Bunting/Lazuli_Bunting_0020_14837.jpg,15,1
835,015.Lazuli_Bunting/Lazuli_Bunting_0087_15096.jpg,15,1
840,016.Painted_Bunting/Painted_Bunting_0039_15235.jpg,16,1
842,016.Painted_Bunting/Painted_Bunting_0050_16670.jpg,16,1
844,016.Painted_Bunting/Painted_Bunting_0061_16930.jpg,16,1
852,016.Painted_Bunting/Painted_Bunting_0025_16722.jpg,16,1
854,016.Painted_Bunting/Painted_Bunting_0079_15197.jpg,16,1
855,016.Painted_Bunting/Painted_Bunting_0091_15198.jpg,16,1
856,016.Painted_Bunting/Painted_Bunting_0100_16735.jpg,16,1
858,016.Painted_Bunting/Painted_Bunting_0073_16737.jpg,16,1
859,016.Painted_Bunting/Painted_Bunting_0005_15202.jpg,16,1
860,016.Painted_Bunting/Painted_Bunting_0028_15205.jpg,16,1
861,016.Painted_Bunting/Painted_Bunting_0034_15207.jpg,16,1
862,016.Painted_Bunting/Painted_Bunting_0055_15208.jpg,16,1
863,016.Painted_Bunting/Painted_Bunting_0071_15209.jpg,16,1
864,016.Painted_Bunting/Painted_Bunting_0093_15212.jpg,16,1
866,016.Painted_Bunting/Painted_Bunting_0076_16765.jpg,16,1
869,016.Painted_Bunting/Painted_Bunting_0087_15232.jpg,16,1
870,016.Painted_Bunting/Painted_Bunting_0096_15233.jpg,16,1
871,016.Painted_Bunting/Painted_Bunting_0070_16515.jpg,16,1
872,016.Painted_Bunting/Painted_Bunting_0066_15241.jpg,16,1
873,016.Painted_Bunting/Painted_Bunting_0099_16525.jpg,16,1
874,016.Painted_Bunting/Painted_Bunting_0006_15249.jpg,16,1
876,016.Painted_Bunting/Painted_Bunting_0084_16531.jpg,16,1
878,016.Painted_Bunting/Painted_Bunting_0046_16535.jpg,16,1
880,016.Painted_Bunting/Painted_Bunting_0086_16540.jpg,16,1
883,016.Painted_Bunting/Painted_Bunting_0036_16563.jpg,16,1
887,016.Painted_Bunting/Painted_Bunting_0001_16585.jpg,16,1
888,016.Painted_Bunting/Painted_Bunting_0083_16587.jpg,16,1
890,016.Painted_Bunting/Painted_Bunting_0056_16599.jpg,16,1
893,016.Painted_Bunting/Painted_Bunting_0060_15224.jpg,16,1
894,016.Painted_Bunting/Painted_Bunting_0002_16887.jpg,16,1
897,017.Cardinal/Cardinal_0085_19162.jpg,17,1
899,017.Cardinal/Cardinal_0094_17165.jpg,17,1
901,017.Cardinal/Cardinal_0045_18021.jpg,17,1
905,017.Cardinal/Cardinal_0054_19334.jpg,17,1
906,017.Cardinal/Cardinal_0075_17946.jpg,17,1
909,017.Cardinal/Cardinal_0066_17803.jpg,17,1
911,017.Cardinal/Cardinal_0051_17223.jpg,17,1
915,017.Cardinal/Cardinal_0019_17368.jpg,17,1
916,017.Cardinal/Cardinal_0089_18005.jpg,17,1
917,017.Cardinal/Cardinal_0025_17239.jpg,17,1
919,017.Cardinal/Cardinal_0079_19044.jpg,17,1
921,017.Cardinal/Cardinal_0029_17297.jpg,17,1
922,017.Cardinal/Cardinal_0081_17291.jpg,17,1
924,017.Cardinal/Cardinal_0007_18537.jpg,17,1
925,017.Cardinal/Cardinal_0083_18042.jpg,17,1
926,017.Cardinal/Cardinal_0020_18664.jpg,17,1
927,017.Cardinal/Cardinal_0053_17541.jpg,17,1
928,017.Cardinal/Cardinal_0028_18054.jpg,17,1
930,017.Cardinal/Cardinal_0052_18334.jpg,17,1
933,017.Cardinal/Cardinal_0084_17576.jpg,17,1
934,017.Cardinal/Cardinal_0037_18092.jpg,17,1
936,017.Cardinal/Cardinal_0056_18352.jpg,17,1
938,017.Cardinal/Cardinal_0092_17591.jpg,17,1
940,017.Cardinal/Cardinal_0039_17597.jpg,17,1
942,017.Cardinal/Cardinal_0012_18638.jpg,17,1
945,017.Cardinal/Cardinal_0104_17122.jpg,17,1
946,017.Cardinal/Cardinal_0057_17128.jpg,17,1
949,017.Cardinal/Cardinal_0060_17139.jpg,17,1
950,017.Cardinal/Cardinal_0097_17396.jpg,17,1
951,017.Cardinal/Cardinal_0002_18424.jpg,17,1
953,018.Spotted_Catbird/Spotted_Catbird_0030_796801.jpg,18,1
954,018.Spotted_Catbird/Spotted_Catbird_0012_796802.jpg,18,1
955,018.Spotted_Catbird/Spotted_Catbird_0016_796803.jpg,18,1
956,018.Spotted_Catbird/Spotted_Catbird_0004_796804.jpg,18,1
958,018.Spotted_Catbird/Spotted_Catbird_0031_796806.jpg,18,1
959,018.Spotted_Catbird/Spotted_Catbird_0041_796807.jpg,18,1
962,018.Spotted_Catbird/Spotted_Catbird_0037_796810.jpg,18,1
963,018.Spotted_Catbird/Spotted_Catbird_0039_796811.jpg,18,1
964,018.Spotted_Catbird/Spotted_Catbird_0028_796813.jpg,18,1
965,018.Spotted_Catbird/Spotted_Catbird_0045_796814.jpg,18,1
966,018.Spotted_Catbird/Spotted_Catbird_0011_796815.jpg,18,1
969,018.Spotted_Catbird/Spotted_Catbird_0025_796819.jpg,18,1
971,018.Spotted_Catbird/Spotted_Catbird_0022_796821.jpg,18,1
973,018.Spotted_Catbird/Spotted_Catbird_0006_796823.jpg,18,1
974,018.Spotted_Catbird/Spotted_Catbird_0029_796825.jpg,18,1
978,018.Spotted_Catbird/Spotted_Catbird_0047_19400.jpg,18,1
979,018.Spotted_Catbird/Spotted_Catbird_0036_19406.jpg,18,1
980,018.Spotted_Catbird/Spotted_Catbird_0005_19411.jpg,18,1
981,018.Spotted_Catbird/Spotted_Catbird_0007_19424.jpg,18,1
983,018.Spotted_Catbird/Spotted_Catbird_0013_19428.jpg,18,1
984,018.Spotted_Catbird/Spotted_Catbird_0042_19430.jpg,18,1
985,018.Spotted_Catbird/Spotted_Catbird_0010_19436.jpg,18,1
986,018.Spotted_Catbird/Spotted_Catbird_0034_19437.jpg,18,1
987,018.Spotted_Catbird/Spotted_Catbird_0019_796788.jpg,18,1
988,018.Spotted_Catbird/Spotted_Catbird_0008_796789.jpg,18,1
989,018.Spotted_Catbird/Spotted_Catbird_0024_796791.jpg,18,1
990,018.Spotted_Catbird/Spotted_Catbird_0023_796793.jpg,18,1
991,018.Spotted_Catbird/Spotted_Catbird_0020_796794.jpg,18,1
993,018.Spotted_Catbird/Spotted_Catbird_0027_796796.jpg,18,1
994,018.Spotted_Catbird/Spotted_Catbird_0001_796797.jpg,18,1
999,019.Gray_Catbird/Gray_Catbird_0067_21043.jpg,19,1
1001,019.Gray_Catbird/Gray_Catbird_0127_20034.jpg,19,1
1003,019.Gray_Catbird/Gray_Catbird_0048_20558.jpg,19,1
1006,019.Gray_Catbird/Gray_Catbird_0111_19550.jpg,19,1
1007,019.Gray_Catbird/Gray_Catbird_0023_20668.jpg,19,1
1009,019.Gray_Catbird/Gray_Catbird_0134_20596.jpg,19,1
1014,019.Gray_Catbird/Gray_Catbird_0074_19601.jpg,19,1
1016,019.Gray_Catbird/Gray_Catbird_0080_20139.jpg,19,1
1018,019.Gray_Catbird/Gray_Catbird_0131_19633.jpg,19,1
1019,019.Gray_Catbird/Gray_Catbird_0141_21174.jpg,19,1
1021,019.Gray_Catbird/Gray_Catbird_0055_20671.jpg,19,1
1022,019.Gray_Catbird/Gray_Catbird_0100_20674.jpg,19,1
1023,019.Gray_Catbird/Gray_Catbird_0107_20513.jpg,19,1
1025,019.Gray_Catbird/Gray_Catbird_0001_20695.jpg,19,1
1026,019.Gray_Catbird/Gray_Catbird_0063_20707.jpg,19,1
1028,019.Gray_Catbird/Gray_Catbird_0015_21230.jpg,19,1
1031,019.Gray_Catbird/Gray_Catbird_0091_20416.jpg,19,1
1033,019.Gray_Catbird/Gray_Catbird_0050_20763.jpg,19,1
1036,019.Gray_Catbird/Gray_Catbird_0094_21303.jpg,19,1
1038,019.Gray_Catbird/Gray_Catbird_0117_21333.jpg,19,1
1039,019.Gray_Catbird/Gray_Catbird_0125_19833.jpg,19,1
1041,019.Gray_Catbird/Gray_Catbird_0042_20546.jpg,19,1
1044,019.Gray_Catbird/Gray_Catbird_0103_20930.jpg,19,1
1047,019.Gray_Catbird/Gray_Catbird_0045_20950.jpg,19,1
1048,019.Gray_Catbird/Gray_Catbird_0090_21464.jpg,19,1
1050,019.Gray_Catbird/Gray_Catbird_0027_20968.jpg,19,1
1051,019.Gray_Catbird/Gray_Catbird_0118_20476.jpg,19,1
1052,019.Gray_Catbird/Gray_Catbird_0006_20867.jpg,19,1
1054,019.Gray_Catbird/Gray_Catbird_0126_19446.jpg,19,1
1055,019.Gray_Catbird/Gray_Catbird_0129_20987.jpg,19,1
1057,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0090_21931.jpg,20,1
1058,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0073_21932.jpg,20,1
1059,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0106_22032.jpg,20,1
1064,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0089_21804.jpg,20,1
1066,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0032_21823.jpg,20,1
1068,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0005_21828.jpg,20,1
1072,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0026_21845.jpg,20,1
1073,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0044_22106.jpg,20,1
1077,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0068_21860.jpg,20,1
1078,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0058_21864.jpg,20,1
1079,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0052_21866.jpg,20,1
1082,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0071_22129.jpg,20,1
1084,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0065_22137.jpg,20,1
1086,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0039_21654.jpg,20,1
1087,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0100_21913.jpg,20,1
1090,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0103_21670.jpg,20,1
1092,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0062_21673.jpg,20,1
1093,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0101_21677.jpg,20,1
1097,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0094_21693.jpg,20,1
1099,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0102_21696.jpg,20,1
1100,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0107_21698.jpg,20,1
1102,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0012_21961.jpg,20,1
1105,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0105_21714.jpg,20,1
1106,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0075_21715.jpg,20,1
1109,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0077_21986.jpg,20,1
1110,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0098_21987.jpg,20,1
1111,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0014_21970.jpg,20,1
1112,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0033_21873.jpg,20,1
1113,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0097_21748.jpg,20,1
1114,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0013_22008.jpg,20,1
1119,021.Eastern_Towhee/Eastern_Towhee_0052_22558.jpg,21,1
1120,021.Eastern_Towhee/Eastern_Towhee_0101_22559.jpg,21,1
1121,021.Eastern_Towhee/Eastern_Towhee_0099_22566.jpg,21,1
1122,021.Eastern_Towhee/Eastern_Towhee_0068_22194.jpg,21,1
1123,021.Eastern_Towhee/Eastern_Towhee_0097_22580.jpg,21,1
1124,021.Eastern_Towhee/Eastern_Towhee_0124_22585.jpg,21,1
1125,021.Eastern_Towhee/Eastern_Towhee_0075_22588.jpg,21,1
1128,021.Eastern_Towhee/Eastern_Towhee_0074_22620.jpg,21,1
1129,021.Eastern_Towhee/Eastern_Towhee_0093_22621.jpg,21,1
1133,021.Eastern_Towhee/Eastern_Towhee_0126_22639.jpg,21,1
1134,021.Eastern_Towhee/Eastern_Towhee_0064_22649.jpg,21,1
1138,021.Eastern_Towhee/Eastern_Towhee_0054_22147.jpg,21,1
1139,021.Eastern_Towhee/Eastern_Towhee_0021_22152.jpg,21,1
1140,021.Eastern_Towhee/Eastern_Towhee_0042_22155.jpg,21,1
1144,021.Eastern_Towhee/Eastern_Towhee_0111_22168.jpg,21,1
1145,021.Eastern_Towhee/Eastern_Towhee_0007_22172.jpg,21,1
1146,021.Eastern_Towhee/Eastern_Towhee_0030_22693.jpg,21,1
1148,021.Eastern_Towhee/Eastern_Towhee_0120_22189.jpg,21,1
1150,021.Eastern_Towhee/Eastern_Towhee_0035_22223.jpg,21,1
1151,021.Eastern_Towhee/Eastern_Towhee_0117_22741.jpg,21,1
1154,021.Eastern_Towhee/Eastern_Towhee_0073_22247.jpg,21,1
1155,021.Eastern_Towhee/Eastern_Towhee_0050_22257.jpg,21,1
1156,021.Eastern_Towhee/Eastern_Towhee_0090_22273.jpg,21,1
1162,021.Eastern_Towhee/Eastern_Towhee_0002_22318.jpg,21,1
1164,021.Eastern_Towhee/Eastern_Towhee_0082_22330.jpg,21,1
1165,021.Eastern_Towhee/Eastern_Towhee_0013_22336.jpg,21,1
1166,021.Eastern_Towhee/Eastern_Towhee_0040_22341.jpg,21,1
1170,021.Eastern_Towhee/Eastern_Towhee_0027_22372.jpg,21,1
1172,021.Eastern_Towhee/Eastern_Towhee_0038_22399.jpg,21,1
1174,021.Eastern_Towhee/Eastern_Towhee_0079_22690.jpg,21,1
1180,022.Chuck_will_Widow/Chuck_Will_Widow_0053_796953.jpg,22,1
1183,022.Chuck_will_Widow/Chuck_Will_Widow_0012_796956.jpg,22,1
1184,022.Chuck_will_Widow/Chuck_Will_Widow_0004_796957.jpg,22,1
1185,022.Chuck_will_Widow/Chuck_Will_Widow_0007_796958.jpg,22,1
1186,022.Chuck_will_Widow/Chuck_Will_Widow_0002_796959.jpg,22,1
1187,022.Chuck_will_Widow/Chuck_Will_Widow_0017_796960.jpg,22,1
1188,022.Chuck_will_Widow/Chuck_Will_Widow_0037_796961.jpg,22,1
1190,022.Chuck_will_Widow/Chuck_Will_Widow_0026_796963.jpg,22,1
1193,022.Chuck_will_Widow/Chuck_Will_Widow_0046_796966.jpg,22,1
1195,022.Chuck_will_Widow/Chuck_Will_Widow_0008_796968.jpg,22,1
1196,022.Chuck_will_Widow/Chuck_Will_Widow_0034_796969.jpg,22,1
1197,022.Chuck_will_Widow/Chuck_Will_Widow_0057_796970.jpg,22,1
1200,022.Chuck_will_Widow/Chuck_Will_Widow_0055_796973.jpg,22,1
1201,022.Chuck_will_Widow/Chuck_Will_Widow_0016_796974.jpg,22,1
1202,022.Chuck_will_Widow/Chuck_Will_Widow_0001_796975.jpg,22,1
1203,022.Chuck_will_Widow/Chuck_Will_Widow_0040_796976.jpg,22,1
1204,022.Chuck_will_Widow/Chuck_Will_Widow_0003_796977.jpg,22,1
1206,022.Chuck_will_Widow/Chuck_Will_Widow_0023_796979.jpg,22,1
1207,022.Chuck_will_Widow/Chuck_Will_Widow_0018_796980.jpg,22,1
1209,022.Chuck_will_Widow/Chuck_Will_Widow_0059_796982.jpg,22,1
1212,022.Chuck_will_Widow/Chuck_Will_Widow_0035_796985.jpg,22,1
1213,022.Chuck_will_Widow/Chuck_Will_Widow_0006_796986.jpg,22,1
1218,022.Chuck_will_Widow/Chuck_Will_Widow_0024_796993.jpg,22,1
1220,022.Chuck_will_Widow/Chuck_Will_Widow_0048_796995.jpg,22,1
1221,022.Chuck_will_Widow/Chuck_Will_Widow_0056_796996.jpg,22,1
1223,022.Chuck_will_Widow/Chuck_Will_Widow_0005_796998.jpg,22,1
1226,022.Chuck_will_Widow/Chuck_Will_Widow_0043_797001.jpg,22,1
1227,022.Chuck_will_Widow/Chuck_Will_Widow_0049_22747.jpg,22,1
1228,022.Chuck_will_Widow/Chuck_Will_Widow_0050_22750.jpg,22,1
1230,022.Chuck_will_Widow/Chuck_Will_Widow_0054_22782.jpg,22,1
1231,023.Brandt_Cormorant/Brandt_Cormorant_0029_23043.jpg,23,1
1232,023.Brandt_Cormorant/Brandt_Cormorant_0014_23050.jpg,23,1
1235,023.Brandt_Cormorant/Brandt_Cormorant_0072_23069.jpg,23,1
1237,023.Brandt_Cormorant/Brandt_Cormorant_0025_22820.jpg,23,1
1238,023.Brandt_Cormorant/Brandt_Cormorant_0016_23077.jpg,23,1
1240,023.Brandt_Cormorant/Brandt_Cormorant_0067_23352.jpg,23,1
1241,023.Brandt_Cormorant/Brandt_Cormorant_0021_23097.jpg,23,1
1244,023.Brandt_Cormorant/Brandt_Cormorant_0038_23110.jpg,23,1
1245,023.Brandt_Cormorant/Brandt_Cormorant_0074_22881.jpg,23,1
1247,023.Brandt_Cormorant/Brandt_Cormorant_0087_23126.jpg,23,1
1249,023.Brandt_Cormorant/Brandt_Cormorant_0013_23391.jpg,23,1
1250,023.Brandt_Cormorant/Brandt_Cormorant_0070_23137.jpg,23,1
1251,023.Brandt_Cormorant/Brandt_Cormorant_0044_22884.jpg,23,1
1252,023.Brandt_Cormorant/Brandt_Cormorant_0017_23141.jpg,23,1
1255,023.Brandt_Cormorant/Brandt_Cormorant_0009_22890.jpg,23,1
1258,023.Brandt_Cormorant/Brandt_Cormorant_0083_23156.jpg,23,1
1259,023.Brandt_Cormorant/Brandt_Cormorant_0022_23157.jpg,23,1
1262,023.Brandt_Cormorant/Brandt_Cormorant_0045_22916.jpg,23,1
1269,023.Brandt_Cormorant/Brandt_Cormorant_0015_23198.jpg,23,1
1273,023.Brandt_Cormorant/Brandt_Cormorant_0075_22970.jpg,23,1
1275,023.Brandt_Cormorant/Brandt_Cormorant_0082_22978.jpg,23,1
1276,023.Brandt_Cormorant/Brandt_Cormorant_0032_22886.jpg,23,1
1277,023.Brandt_Cormorant/Brandt_Cormorant_0006_22925.jpg,23,1
1278,023.Brandt_Cormorant/Brandt_Cormorant_0023_23254.jpg,23,1
1279,023.Brandt_Cormorant/Brandt_Cormorant_0035_23000.jpg,23,1
1281,023.Brandt_Cormorant/Brandt_Cormorant_0080_23002.jpg,23,1
1285,023.Brandt_Cormorant/Brandt_Cormorant_0063_22865.jpg,23,1
1286,023.Brandt_Cormorant/Brandt_Cormorant_0068_23019.jpg,23,1
1287,023.Brandt_Cormorant/Brandt_Cormorant_0076_23021.jpg,23,1
1289,023.Brandt_Cormorant/Brandt_Cormorant_0062_23038.jpg,23,1
1290,024.Red_faced_Cormorant/Red_Faced_Cormorant_0053_796331.jpg,24,1
1293,024.Red_faced_Cormorant/Red_Faced_Cormorant_0072_796269.jpg,24,1
1295,024.Red_faced_Cormorant/Red_Faced_Cormorant_0040_796272.jpg,24,1
1297,024.Red_faced_Cormorant/Red_Faced_Cormorant_0002_796275.jpg,24,1
1298,024.Red_faced_Cormorant/Red_Faced_Cormorant_0050_796276.jpg,24,1
1299,024.Red_faced_Cormorant/Red_Faced_Cormorant_0042_796277.jpg,24,1
1301,024.Red_faced_Cormorant/Red_Faced_Cormorant_0049_796279.jpg,24,1
1302,024.Red_faced_Cormorant/Red_Faced_Cormorant_0007_796280.jpg,24,1
1306,024.Red_faced_Cormorant/Red_Faced_Cormorant_0034_23425.jpg,24,1
1307,024.Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg,24,1
1308,024.Red_faced_Cormorant/Red_Faced_Cormorant_0035_796294.jpg,24,1
1309,024.Red_faced_Cormorant/Red_Faced_Cormorant_0048_796296.jpg,24,1
1310,024.Red_faced_Cormorant/Red_Faced_Cormorant_0056_796297.jpg,24,1
1311,024.Red_faced_Cormorant/Red_Faced_Cormorant_0061_796300.jpg,24,1
1313,024.Red_faced_Cormorant/Red_Faced_Cormorant_0037_796305.jpg,24,1
1317,024.Red_faced_Cormorant/Red_Faced_Cormorant_0046_23446.jpg,24,1
1319,024.Red_faced_Cormorant/Red_Faced_Cormorant_0009_796314.jpg,24,1
1321,024.Red_faced_Cormorant/Red_Faced_Cormorant_0052_796316.jpg,24,1
1323,024.Red_faced_Cormorant/Red_Faced_Cormorant_0070_796319.jpg,24,1
1325,024.Red_faced_Cormorant/Red_Faced_Cormorant_0028_796322.jpg,24,1
1326,024.Red_faced_Cormorant/Red_Faced_Cormorant_0017_796323.jpg,24,1
1327,024.Red_faced_Cormorant/Red_Faced_Cormorant_0045_796324.jpg,24,1
